Pointer,Japanese,English,Draft version,Formatted?,Notes
0x124116,"このみずうみで おおきな
くろいかげを みたダ!
アレは キョウリュウに
ちがいないダ!","I saw a big shadow moving
around in the lake!
It's gotta be a dinosaur!
I just know it!","I saw a big shadow moving around in the lake!
It's gotta be a dinosaur!
I just know it!",1,
0x124118,"デンジュウカイに キョウリュウがいるんダか?
うーん......","Are there dinosaurs in the
Denjuu World?
Hmmm...","Are there dinosaurs in the Denjuu World?
Hmmm...",1,
0x12411a,"あのくろいかげの しょうたいは
デンジュウだったダね
なんだか ユメがないダねぇ","In the end, the shadow
swimming around in the lake
was just another Denjuu.
How boring...","In the end, the shadow swimming around in the lake was just another Denjuu. 
How boring...",1,
0x12411c,"みずうみに ヘんな いきものが
いるダ
これはスクープになるダ
テレビきょくを よぶダよー","There's a mysterious
creature living in the lake...
This'll be a huge scoop!
Call the TV stations!","There's a mysterious creature living in the lake...
This'll be a huge scoop!
Call the TV stations!",1,
0x12411e,"ヘんな いきものを しゅざいしにテレビきょくがきたら
このイナカにも ひとが たくさんくるようになるダー","I bet this place would get
a lot more visitors
if a TV show came to cover
a real lake monster!","I bet this place would get
a lot more visitors
if a TV show came to cover a real lake monster!",1,
0x124120,"ヘんな いきものが
デンジュウだなんて
スクープじゃなくなったダよー
まぁ しずかなままでも
いいダけどね","The monster in the lake was
just a Denjuu…
So much for our 15 seconds
of fame!
Oh well. Can’t say I mind the
peace and quiet.","The monster in the lake was just a Denjuu… 
So much for our 15 seconds of fame!
Oh well. Can’t say I mind the peace and quiet.",1,
0x124122,"ひっ!
な なにかようじ?
ようじがなければ あっちヘ
いってくれよ!","...Eek!
W-What do you want?
If it's nothing, then please
leave me alone!","...Eek!
W-What do you want?
If it's nothing, then please leave me alone!",1,
0x124124,"ここは デンジュウカイいち
おおきい みずうみ
『パパルナこ』 があるんだよ","Up ahead is <bold>Paparouna
Lake<normal>, the largest lake
in the Denjuu World.","Up ahead is <bold>Paparouna Lake<normal>, the largest lake
in the Denjuu World.",1,
#######,21 strings   -   Dimenza's Mansion,,,,
0x124126,"このさきには だいじなものが
おいてあるんだ
だからとおすことは できないな","Past here's some real
valuable treasure.
So I can't let you through,
y'understand?","Past here's some real valuable treasure.
So I can't let you through, y'understand?",1,"These strings have all been manually formatted!

As for this specific line: confirm that it is, in fact, treasure."
0x124128,"これをとリにくるヤツは
みんな てき...
みんな てき...","People who come to take the
treasure are all enemies...
All... enemies...","People who come to take the treasure are all enemies...
All... enemies...",1,- || -
0x12412a,"ここはどこだー!?
でぐちを おしえてー!","What is this place?!
Tell me where the exit is!","What is this place?!
Tell me where the exit is!",1,
0x12412c,"どっちにいこう?
まよっちゃうよー","Which way should I go?
I'll get lost for sure...","Which way should I go?
I'll get lost for sure...",1,
0x12412e,"オマエか?
ディメンザさまと ゲームを
してるヤツってのは?
どれほどの ものか オレが
みてやろう","So you're the one who's
playing games with Master
Dimenza? You don't look like
you're all that.
I think I'll put you to the
test myself.","So you're the one who's playing games with Master Dimenza? You don't look like you're all that.
I think I'll put you to the test myself.",1,
0x124130,"オイラはぁ たからのぉ
みはリばぁん
だからぁ これをぉ とリにぃ
くるヤツはぁ みんなぁ...
たおすのぉ!","QUIVER IN FEAR!
For I (yours truly!)
am the guardian...
of the treasure!
Those who come to take it
shall all be defeated...
by my own hand!","QUIVER IN FEAR!
For I (yours truly!)
am the guardian...
of the treasure!
Those who come to take it shall all be defeated...
by my own hand!",1,
0x124132,"もういやー!
どこにいったらでれるのー!?","I can't take thiiis!
Which way is the exit?!","I can't take thiiis!
Which way is the exit?!",1,
0x124134,"いままで いっしょに いたヤツがどこかヘ いっちゃったんだ
こわくて うごけないよー","Where did the guys I
came here with go?
I'm so scared I can't
move!","Where did the guys I
came here with go?
I'm so scared I can't move!",1,
0x124136,"ざんねんでしたー
ここは いきどまリなんだな
でも いいものが おいてあるんだあげないけどね!","Too bad! Looks like this
is a dead end.
I found some stuff, but you
can't have it!","Too bad! Looks like this
is a dead end.
I found some stuff, but you can't have it!",1,
0x124138,"いきなリ こんな ヘんなとこに
つれてこられちゃったんだ
なんで こんなこと されなくちゃいけないんだ?","We were whisked away
to this weird place
all of a sudden. Why did this
have to happen?","We were whisked away
to this weird place
all of a sudden. Why did this have to happen?",1,
0x12413a,"いっしょに いたヤツが 
どこかヘ いっちゃったんだ
ついてきてると おもったのに
こわくて うごけないー","Where'd my group run off
to?
I was gonna tag along, but
I'm too scared to move!","Where'd my group run off to?
I was gonna tag along, but I'm too scared to move!",1,
0x12413c,"アイツが いったあとに オレも
めのまえの ゆかを ふもうと
おもうんだ
はやく いかないかな?","I thought I'd let them step
onto the panel first.
Could they hurry up a bit?","I thought I'd let them step onto the panel first.
Could they hurry up a bit?",1,
0x12413e,"アイツが さきに いったら
オレも ゆかをふんで
ワープしようと おもってるのに
アイツ いつまでたっても
いかないんだよなぁ","I thought I'd warp along
after those guys, but...
they're just standing
around!","I thought I'd warp along after those guys, but... they're just standing around!",1,
0x124140,やっと しってるヤツにあえたんだかんげきー!,"Finally, some people I know!
I'm getting emotional...!","Finally, some people I know!
I'm getting emotional...!",1,
0x124142,"ひとリじゃないって すごく
いいことだな
ずーっと ひとリぼっちで
さみしかったんだ
かんげきー!","I'm so glad I'm not alone
anymore.
I was all by myself for so
long!","I'm so glad I'm not alone anymore.
I was all by myself for so long!",1,
0x124144,"なんでオレたちが
こんなめに あわされるんだ
みつけたら テレファングで
ギッタンギッタンに してやる","Who put us through this
junk?
When I find 'em, I'll proper
clobber 'em in a Telefang!","Who put us through this junk?
When I find 'em, I'll proper clobber 'em in a Telefang!",1,
0x124146,"みぎなのかな? ひだリなのかな?あぁー どっちになんて
きめられないよー","Should I go right?
Or maybe left?
Agh, I can't make my mind
up!","Should I go right?
Or maybe left?
Agh, I can't make my mind up!",1,
0x124148,"ここは どこなんだろう?
わかんないよー","Where are we?
I have no idea...","Where are we?
I have no idea...",1,
0x12414a,"さて どっちにいこうかな?
さっき みた ヤツは
まよわずに ゆかを ふんでたな
みちを しってるのかな?
このめいろには むらの
デンジュウじゃない ヤツらが
いるから きをつけなよ","Very well; where to go now?
The people who were here a
moment ago went onward
with confidence.
Perhaps they know the way?
This maze is full of Denjuu
from outside the village,
so take care.","Very well; where to go now? The people who were here a moment ago went onward with confidence.
Perhaps they know the way? This maze is full of Denjuu from outside the village,
so take care.",1,
0x12414c,"このめいろには むらの
デンジュウじゃない ヤツらが
いるから きをつけなよ","This maze is full of Denjuu
from outside the village,
so take care.","This maze is full of Denjuu from outside the village,
so take care.",1,"This actually points to the second half of the previous line, but we should be able to rewrite them in the patch."
0x12414e,"そこの こうしゅうデンワが
すごく きになる....
でも こわれてるんだよねー","I'm a bit curious about that
payphone over there.
Looks like it's broken,
though...","I'm a bit curious about that payphone over there. Looks like it's broken, though...",1,
#######,12 strings   -   Panses Village,,,,
0x124150,"よかったよー
みんなたすかってー
ほんとによかったよー","Oh, thank you! I'm so glad
we're back home!","Oh, thank you! I'm so glad we're back home!",1,"These lines have all been formatted manually! It's good!

(Unused)"
0x124152,"みんなが たすかったのも
アンタの おかげだよ
ほんとうにカンシャしているよ","It's all thanks to you that
everyone's safe again.
I can't thank you enough.","It's all thanks to you that everyone's safe and sound.
I can't thank you enough.",1,
0x124154,"パンセスむらも いままでどおリ
ヘいわってわけだ!","Panses Village is as peaceful
as it's ever been!",Panses Village is as peaceful as it's ever been!,1,
0x124156,"あーじゆうって すばらしいなー
あのやしきで つかまって
いるときは どうしようかと
おもったよ","There's no taste sweeter
than freedom! I thought
I'd be stuck in that mazy
mansion forever.",There's no taste sweeter than freedom! I thought I'd be stuck in that mazy mansion forever.,1,(Unused)
0x124158,"たすけてくれてほんとうに
あリがとうな
アンタは パンセスむらの
おんじんだよ!","Thanks a bundle for saving
us, man. You're the savior
of the entire village!","Thanks a bundle for saving us, man. You're the savior of the entire village!",1,(Unused)
0x12415a,"ここのアンテナのきからは
イーリスにつながっているよ","The Antenna Tree here
connects to Iris!",The Antenna Tree here connects to Iris!,1,
0x12415c,"イーリスのさかなが
また たベられるんだね
うれしいなー","I finally get to eat the
famous fresh fish of Iris
again.
I couldn't be happier!","I finally get to eat the famous fresh fish of Iris again.
I couldn't be happier!",1,
0x12415e,"こうして おひさまのしたを
はしリまわれるのも
みんな アナタのおかげです
あリがとうございました","Everyone can once again
frolic beneath the sun...
It's all thanks to you.
Thank you for everything.","Everyone can once again frolic beneath the sun... It's all thanks to you.
Thank you for everything.",1,(Unused)
0x124160,"きっと アナタのことは
パンセスむらのでんせつと
なることでしょう
Tファンガー<&name>
パンセスむらをすくう!!
すばらしい!!","You'll become a legend of this
village, I'm sure.
The Great T-Fanger
<&name>, who saved
the people of Panses...
Beautiful!","You'll become a legend of this village, I'm sure.
The Great T-Fanger <&name>, who saved the people of Panses... Beautiful!",1,(Unused)
0x124162,"たすけてくれて あリがとう
...ところで アナタよリ
さきにはいってきた『カクザとう』とかいうれんちゅうは いったい
どうなったのでしょうね?","Thanks for saving us.
By the way...
What happened to the people
from the Kakuza Party
who went into the mansion
before you?","Thanks for saving us.
By the way...
What happened to the people from the Kakuza Party who went into the mansion before you?",1,(Unused)
0x124164,"『カクザとう』のひとたち...
まさか まだやしきのなかに
とじこめられてたリして...","I think the people of the
Kakuza Party might still
be stuck in the mansion...","I think the people of the Kakuza Party might still
be stuck in the mansion...",1,(Unused)
0x124166,"ここのやしきは ふうさして
ダレもはいれないように
われわれがみはっておきます","We've blocked the entrance
and are standing guard
so that no one may enter
that cursed mansion again.","We've blocked the entrance and are standing guard
so that no one may enter that cursed mansion again.",1,
#######,61 strings   -   Toulipa Antenna Tree,,,,
0x124168,"アンテナのきを こんなふうに
しやがって!
ゆるさないぞ!","How could you do this to our
Antenna tree?!
It's unforgivable!","How could you do this to our Antenna tree?!
It's unforgivable!",1,These strings have all been manually formatted! Heck yeah!!!
0x12416a,"アンテナのきを おかしくしたのはほかのヤツなのか
キミが これを なおしに
きてくれたなんて
しらなかったんだ ごめんな","So someone else messed up
the Antenna Tree?
I didn't know you were here
to fix it! I'm sorry!","So someone else messed up the Antenna Tree?
I didn't know you were here to fix it! I'm sorry!",1,
0x12416c,"ニンゲンを かんたんに
しんようしたのが 
マチガイだったよ
どうして ボクらを うらぎる
ようなことを したの!","We made a huge mistake
trusting humans so easily...
Why'd you have to turn on us
like this?!","We made a huge mistake trusting humans so easily...
Why'd you have to turn on us like this?!",1,
0x12416e,"こんなことを したヤツも
だまされてたのか
はなしは よくきかないと
ダメだな","The guy who did this was
being manipulated too?
It really is best to listen to
what people have to say,
huh.","The guy who did this was being manipulated too?
It really is best to listen to what people have to say, huh.",1,
0x124170,"ニンゲンを しんじられなく
なっちゃったよ...","I can't trust humans
anymore...",I can't trust humans anymore...,1,
0x124172,"ちょっとだけ しんようが
かいふくしたかな?","Maybe my trust in humans
has been restored
a li'l bit after all?","Maybe my trust in humans has been restored
a li'l bit after all?",1,
0x124174,"このむらを しょうちょうする
だいじな きだったのに
こんなすがたに なってしまったよだれのせいなんだい?
だれのせいなんだよっ!","This tree has been
the majestic symbol
of this village for as long as
I can remember.
Who turned it into this
monstrosity?
Whose fault is it, huh,
punk?!","This tree has been
the majestic symbol
of this village for as long as I can remember.
Who turned it into this monstrosity?
Whose fault is it, huh, punk?!",1,
0x124176,"キミのせいじゃないんだよね
そうだよね
じけんの しんそうをしってから
おこることにするよ","It's not your fault, is it...
Next time there's
an incident, I'll put off
getting angry until I
understand the situation.","It's not your fault, is it... Next time there's
an incident, I'll put off getting angry until I understand the situation.",1,
0x124178,ニンゲンなんて だいっきらいだよここから でていって,"I hate you humans!
Get out of my face!","I hate you humans!
Get out of my face!",1,
0x12417a,"ニンゲンって わるいヤツばかリ
かとおもいこんでたよ
ちょっと はんせいするよ","I'd convinced myself that
humans were all bad...
I was wrong. Sorry.","I'd convinced myself that humans were all bad...
I was wrong. Sorry.",1,
0x12417c,"でぐちに いくのなら
ここを とおったほうが
はやいよ","If you're looking for the
exit, going through here is
the fastest way!","If you're looking for the exit, going through here is the fastest way!",1,
0x12417e,"ここの アンテナのきには
デンジュウが すんでいたんだ
アンテナのきが こんなふうに
なってしまって みんな
おこっているけどね","Denjuu used to live happily in
this Antenna Tree!
Everyone's really upset
about the tree
turning into this.","Denjuu used to live happily in this Antenna Tree! Everyone's really upset about the tree
turning into this.",1,
0x124180,"ボクの すんでたところが
こんなに みにくい すがたに
なっちゃったよー
ニンゲン だいっきらい!","My home turned into this
wretched abomination...
Humans are the worst!",My home turned into this wretched abomination... Humans are the worst!,1,
0x124182,"ボクの すんでたところを
はやく もとにもどしてよー","Hurry up and turn my home
back to normal!",Hurry up and turn my home back to normal!,1,
0x124184,"ニンゲンってさー
かんたんに うらぎるよねー
ショックだよねー","So humans, right?
They're mad quick to
stab you in the back, am I
right? Tell ya the truth,
I was shocked!","So humans, right?
They're mad quick to
stab you in the back, am I right? Tell ya the truth,
I was shocked!",1,
0x124186,"キミは アンテナのきを
もとに もどしにきたんだよねー
いきなリ おこってしまった
じぶんじしんに ショックだよね","Ohhh, so you're here to turn
the tree back to normal!
I'm shocked that I was so
quick to get mad at you!","Ohhh, so you're here to turn the tree back to normal! I'm shocked that I was so quick to get mad at you!",1,
0x124188,"アンテナのきの なかで
じっけんを してたんだって?
ほんとは なにをしてたんだか
わかんないね","So people have been
conducting experiments
in the tree or something?
I have no idea what the
heck's going on.","So people have been conducting experiments
in the tree or something?
I have no idea what the heck's going on.",1,
0x12418a,"キミは このまえまで いた
ニンゲンとは ふんいきが
ちがうね
キミみたいな ひとなら
なんだか しんようできそうだよ
さっきみた ニンゲンは
すごくイヤな フンイキを
もってたんだ","You seem different from the
human from before.
You look trustworthy!
The other human gave off
the baddest of vibes.","You seem different from the human from before.
You look trustworthy!
The other human gave off the baddest of vibes.",1,
0x12418c,"そこにいるヤツは ふんいきだけでニンゲンを はんだんするからな
でも オレは そんなことは
しないんだ","My friend over there judges
humans entirely based on
the vibes he gets from 'em.
I'd never do that!",My friend over there judges humans entirely based on the vibes he gets from 'em. I'd never do that!,1,
0x12418e,"この アンテナのきのなかでは
デンジュウたちが くらして
いるんだ","There are Denjuu who live
inside this Antenna Tree.",There are Denjuu who live inside this Antenna Tree.,1,
0x124190,"あっ!
また ニンゲンの コドモだ
こんどは まけないぞ
テレファングだ!","Whoa! Another human child!
I'm not losing this time.
Get ready to telefang!",Whoa! Another human child! I'm not losing this time. Get ready to telefang!,1,
0x124192,"またまけた
オレが よわいのか
それとも キミたちが
つよすぎるのか?","I lost again... Am I weak?
Or are you guys just
too strong?","I lost again... Am I weak?
Or are you guys just
too strong?",1,
0x124194,"さっき キチンとしたふくをきた
ニンゲンが このきのなかに
はいってきたよ
そのニンゲン すごくこわそうなデンジュウを つれていたんだ","A human with a refined dress
sense came through here
just now. He had a super
scary-looking Denjuu with
him...",A human with a refined dress sense came through here just now. He had a super scary-looking Denjuu with him...,1,
0x124196,"さっきみた ニンゲンのコドモ
なんだか あせってた 
みたいだけど いったい
どうしたんだろう?","There was a human kid here
a few minutes ago. He
looked like he was sweating
bullets! What's up with
that, ya think?","There was a human kid here a few minutes ago. He looked like he was sweating bullets! What's up with that, ya think?",1,
0x124198,"ニンゲンだ....
また このきに なにかを
しにきたのか?
そうはさせないぞ!","Another human... Haven't you
done enough to this tree?
I won't let it happen again!",Another human... Haven't you done enough to this tree? I won't let it happen again!,1,
0x12419a,"きを もとにもどしにきたんだね
いそいでるところを ジャマして
わるかったね
このきを はやくもとにもどして
くれよ","Oh, so you're here to return
things to normal. My bad
for getting in your way.
You're our one hope now!","Oh, so you're here to return things to normal. My bad for getting in your way. You're our one hope now!",1,
0x12419c,"ニンゲンなんかには
なにもやらないぞ
ほしければ テレファングで
しょうぶだ!","I won't give anything to a
human!
If you want it, you gotta
beat me in a Telefang!","I won't give anything to a human!
If you want it, you gotta beat me in a Telefang!",1,
0x12419e,"きを もとにもどしにきたんだ
やくにたつかもしれないから
もっていってくれよ","Ohhh, you're here to fix
things. Take this, then –
it might be of use.","Ohhh, you're here to fix things. Take this, then –
it might be of use.",1,"What's ""this""? //"
0x1241a0,"いいところにきたね
ゆかが もろいところがおおくてあるけなかったんだ
ニンゲンが きたら おいだして
やろうとおもってたんだ
テレファングだ!","Oh, good timing!
The floor around here is
brittle in a lot of places, so
I can't go anywhere.
You came just as I was
thinking I'd show any
humans that show up what
for! Put 'em up! Telefang!","Oh, good timing!
The floor around here is brittle in a lot of places, so I can't go anywhere.
You came just as I was thinking I'd show any humans that show up what for! Put 'em up! Telefang!",1,
0x1241a2,"はやくきを もとにもどして
ボクを あるけるように
してくれぇー","Hurry and put the tree
back to how it was,
so I don't constantly have
to watch my step!","Hurry and put the tree
back to how it was,
so I don't constantly have to watch my step!",1,
0x1241a4,"ゆうきをもって もろいゆかの
うえにたったら いいものが
みつかるかもね??","If you steel yourself and
step onto a dubious spot
in the floor, maybe you can
find something interesting?","If you steel yourself and step onto a dubious spot
in the floor, maybe you can find something interesting?",1,
0x1241a6,"さっき スーツをきたニンゲンと
テレファングしたんだけど
ボロボロにやられちゃったよ
アイツ こんかいの じけんに
なにか かんけいが あるのかな","I got in a Telefang with a
human in a suit just now.
I was pummeled up and down
and half the way to Iris...
Do you think that guy has
something to do with the
Antenna Tree ruckus?","I got in a Telefang with a human in a suit just now.
I was pummeled up and down and half the way to Iris...
Do you think that guy has something to do with the Antenna Tree ruckus?",1,
0x1241a8,"このきのゆかは もろいところが
あるんだ
きをつけなよ","The floor is fragile here and
there. Watch your step.",The floor is fragile here and there. Watch your step.,1,
0x1241aa,"けんきゅうしつに もどる
つもリなんだろ
これいじょう アンテナのきを
さわらせるわけには いかない!","You're on your way back to
the lab room, aren't you?!
I won't let you cause any
more trouble for this tree!","You're on your way back to the lab room, aren't you?! I won't let you cause any more trouble for this tree!",1,
0x1241ac,"アンテナのきを もとに
もどすために けんきゅうしつヘ
いくんだね
はやくいって このきを
もとにもどして!","Oh, so you're going to the
lab room to turn the tree
back to normal. Hurry up and
fix this mess!","Oh, so you're going to the lab room to turn the tree back to normal. Hurry up and fix this mess!",1,
0x1241ae,"アンテナのきを こんなふうに
したのは ニンゲンだろ
ニンゲンなんて みんな 
だいっきらいだ!","Humans are at fault for
ruining our beautiful tree,
right? I hate all you
humans!","Humans are at fault for ruining our beautiful tree, right?
I hate all you humans!",1,
0x1241b0,"『みんな』ってところは
ていせいするよ
アンテナのきを こんなふうに
したヤツは だいっきらいだ!","I said ""all you humans"", but
let me issue a correction.
I hate the humans who
ruined the tree!","I said ""all you humans"", but let me issue a correction.
I hate the humans who ruined the tree!",1,
0x1241b2,"いっぽんみちだから オレを
テレファングで たおさないと
さきには すすめないぜ
まぁ まけないけどな!","You have to go through
here to get to the top,
which means you need to go
through me!
But it's not like I'll lose!","You have to go through
here to get to the top,
which means you need to go through me!
But it's not like I'll lose!",1,
0x1241b4,"まぁ まけても ぜんぜん
くやしくないんだけどね...
くぅー!!!","Pssh, losing doesn't bother
me. Not one iota. Psssh.
Psssshhhhh!!!","Pssh, losing doesn't bother me. Not one iota. Psssh. Psssshhhhh!!!",1,
0x1241b6,"ここからさきも みちが 
せまいから きをつけな
オレは こんかいのじけん
なにか ウラがあると
おもってるからな
まだまだ ニンゲンを みすてた
わけじゃないぜ がんばれよな","The path doesn't get less
precarious past here.
Be careful, okay?
I think there's more to
this tree business than
meets the eye...
I can't paint all humans with
the same brush yet.
Hang in there!","The path doesn't get less precarious past here.
Be careful, okay?
I think there's more to this tree business than meets the eye...
I can't paint all humans with the same brush yet.
Hang in there!",1,
0x1241b8,"ニンゲンは ほとんど
おいだしたと おもって
いたんだけどな
まだのこってたんだ
さぁ オレとテレファングだ
まけたら でていけよ!","I thought we'd driven out all
the humans from the tree,
but I see we've got a
straggler!
Face me in a Telefang! If
you lose, leave us alone!","I thought we'd driven out all the humans from the tree, but I see we've got a straggler!
Telefang with me! If you lose, you leave this tree!",1,
0x1241ba,"オレは まけても でていかないぞここは オレが ずっと
すんでいる ところだからな","I've lived here all my life,
so I'm staying here
even if I lose!","I've lived here all my life.
I'm staying here even though you beat me!",1,
0x1241bc,"ヒシヒシと いやなカンジが
するんだ
いったい なにが ちかづいて
いるんだろう??","I suddenly feel a terrible
sense of foreboding.
I wonder what could be
about to happen?","I suddenly feel a terrible sense of foreboding.
I wonder what could be about to happen?",1,
0x1241be,"アンテナのきは ボクらが
まもるんだ! いくぞ!","We protect this Antenna
Tree! Ready or not,
here we come!","We protect this Antenna Tree! Ready or not,
here we come!",1,
0x1241c0,"アンテナのきをなおしに
きてくれたんだ
ボクらと いっしょだね","So you came to put things
right, huh. I guess we're
in the same boat.","So you came to put things right, huh. I guess we're
in the same boat.",1,
0x1241c2,"ニンゲン....
オレたちの アンテナのきを
こんなにしたのに よくノコノコとこれたな
かんたんに ゆるしてもらえると
おもったら おおマチガイだぞ!","You there. Human.
You have some nerve,
waltzing back in here
after doing this to our
beautiful tree. If you
think we'll forgive you,
you couldn't be more wrong!","You there. Human.
You have some nerve, waltzing back in here
after doing this to our beautiful tree. If you
think I'll forgive you,
you couldn't be more wrong!",1,
0x1241c4,"ベつに ゆるしたわけじゃないぞ
でも もうおこってるわけでは
ないんだけどな","I haven't forgiven you or
anything.
I'm just not mad anymore.","I haven't forgiven you or anything.
I'm just not mad anymore.",1,
0x1241c6,"ひょっとして アンテナのきを
なおしにきたのかい?
おねがいだから はやく
もとおリにしてくれよ","Are you perhaps here to re-
turn the tree to normal?
I beg you, please give us
back our wonderful tree!","Are you perhaps here to re-turn the tree to normal?
I beg you, please give us back our wonderful tree!",1,
0x1241c8,"このうえに ニンゲンを
いれると なにをされるか
わからないからな
ここで くいとめるぞ","If I let a human go past
here, I don't know what
might happen. You're not
going any further!","If I let a human go past here, I don't know what might happen. You're not going any further!",1,
0x1241ca,"アンテナのきを なおしにきて
くれたんだ
このうえには けんきゅうしつが
あるんだ
はやく アンテナのきを
もとどおリに なおしてくれ","Oh, you're here to put the
tree back to normal.
The lab is just above.
I'm counting on you!","Oh, you're here to put the tree back to normal.
The lab is just above.
I'm counting on you!",1,
0x1241cc,"さぁ こんどは どこが
あたリなんだろうな?","Hmm. Which one is right this
time, ya think?","Hmm. Which one is right
this time, ya think?",1,About the doors you have to choose between on floor 4.
0x1241ce,"オマエも このうえで
なにかしていたヤツの 
ナカマなんだろう!!!
ほうっておくわけにはいかないなオレと テレファングだ!","You're with the suspicious
guy who was in the lab,
aren't you! No way I'm
letting you run free.
Let's go! Telefang!","You're with the suspicious guy who was in the lab, aren't you! No way I'm letting you run free.
Let's go! Telefang!",1,
0x1241d0,"ナカマどころか アンテナのきを
なおしにきてくれたんだ
いきなリ テレファングして
ごめんな","Not only are you not with
the lab guy, you're
actually here to fix things?
Sorry for springing a
Telefang on you...","Not only are you not with the lab guy, you're actually here to fix things? Sorry for springing a Telefang on you...",1,
0x1241d2,"このさきは ユウキが
ためされるぞ!
せいぜい がんばることだな","Your courage is really going
to be tested from here on!
Do your absolute best,
alright?","Your courage is really going to be tested from here on! Do your absolute best, alright?",1,
0x1241d4,"よくここまでこれたな
だが 『うん』だけでは
さきには いけないんだよ!
オレたちを うらぎった 
ニンゲンは ゆるさない!","I commend you for coming all
this way. But we won't
simply let you through with a
jovial nod of the head!
Humans betrayed us. What
goes around comes around!",I commend you for coming all this way. But we won't simply let you through with a jovial nod of the head! Humans betrayed us. What goes around comes around!,1,
0x1241d6,"キミは まえに このうえで
なにかしていた ニンゲンとは
ちがうんだ
いきなリ おこって ごめんな","You're different from the
humans who were doing
something fishy up ahead,
aren't you? I'm sorry
for the outburst.","You're different from the humans who were doing something fishy up ahead, aren't you? I'm sorry
for the outburst.",1,
0x1241d8,"キミは アンテナのきを なおしにきてくれたんだよね?
ね?ね?ね?
はやくなおしてね?
ね?ね?ね?","You're here to fix the tree,
right? You are, right?
Riiiiiiiiiight?","You're here to fix the tree, right? You are, right? Riiiiiiiiiight?",1,
0x1241da,"アンテナのきを なおしに
きたのはみとめてやる
だが アンテナのきを 
おかしくしたことは まだ 
ゆるしてないからな
テレファングだ!","You may be here to put the
tree back to normal,
but that doesn't excuse
ruining it in the first place!
Get ready! Telefang!","You may be here to put the tree back to normal,
but that doesn't excuse ruining it in the first place!
Get ready! Telefang!",1,
0x1241dc,"ま..まけた
アンテナのきを もとにもどす
ことは まかしたぞ
オレは ジャマしにくるヤツを
くいとめておくからな","I... lost...

I'm trusting you to turn the
tree back now!
I'll fend off anyone who
shows up to get in the way!","I... lost...

I'm trusting you to turn the tree back now!
I'll fend off anyone who shows up to get in the way!",1,
0x1241de,"どっちが ただしいみちだろうな?でも キミはオレにまけて
ここから でていくんだけどな","Hmm, which could be the right
way this time...?
Not that it matters to you,
'cause I'm gonna beat you
and send you packing!","Hmm, which could be the right way this time...?
Not that it matters to you, 'cause I'm gonna beat you and send you packing!",1,
0x1241e0,"ただしいみちは.....
やっぱリおしえない
まだ ゆるしたわけじゃないからね","Okay, the right way is...
not something I'll tell you!
I still haven't forgiven you,
ya know.","Okay, the right way is...
not something I'll tell you!
I still haven't forgiven you, ya know.",1,
#######,26 strings   -   Toulipa Village (partial),,,,
0x1241e2,"たいヘんだー!!
むらのアンテナのきが
おかしくなっちゃったよー
ニンゲンたちがやってきて
『じっけんをする』とかいって
アンテナのきになにかしたら
とつぜんアンテナのきがおおきく
なってしまったんだー!!","What do I do, what do I do?!
Something's happened to
the village's Antenna Tree!
Some humans came along
and said they'd do some
experiment or something,
so they did something to the
tree, and it suddenly
grew huuuuuge!","What do I do, what do I do?! Something's happened to the village's Antenna Tree!
Some humans came along
and said they'd do some experiment or something, so they did something to the tree, and it suddenly
grew huuuuuge!",1,These lines? Formatted by hand. You know it.
0x1241e4,"きっとあのニンゲンたちが
なにかしたにちがいないんだ!!
ニンゲンはやっぱリわるいヤツら
ばっかリだ!!","Those humans definitely did
something to the tree!
Humans are the worst, the
whole lot of 'em!","Those humans definitely did something to the tree! Humans are the worst, the whole lot of 'em!",1,
0x1241e6,"ニンゲンを みんなうたがって
わるかった はんせいしているよ
これからは いろいろつきあって
みて ニンゲンをはんだんするよ","I'm sorry for being down on
humans as a whole.
That was wrong of me. I'll
make some human friends
so I can make a fair
judgment from now on!","I'm sorry for being down on humans as a whole.
That was wrong of me. I'll make some human friends so I can make a fair judgment from now on!",1,
0x1241e8,"このトリパむらのアンテナのきは
ずっとむかしからたっている
ゆいしょただしいアンテナのき
なんだ
それをニンゲンたちがやってきて
けんきゅうのために『じっけん』
したために デンパいじょうで
こんなおそろしいことになって
しまった...
ニンゲンにはガッカリしたよ","The Antenna Tree here in
Toulipa is a particularly
storied and renowned one.
To think that humans would
go and do this to it for their
""research""...
I'm so disappointed in
humans.","The Antenna Tree here in Toulipa is a particularly storied and renowned one.
To think that humans would go and do this to it, even causing connection issues far and wide, all for their ""research""...
I'm so disappointed in humans.",1,
0x1241ea,ニンゲンにはガッカリしたよ,"I'm so disappointed in
humans.",I'm so disappointed in humans.,1,
0x1241ec,"ニンゲンを みんなうたがって
わるかった はんせいしているよ
これからは いろいろつきあって
みて ニンゲンをはんだんするよ","I'm sorry for being down on
humans as a whole.
That was wrong of me. I'll
make some human friends
so I can make a fair
judgment from now on!","I'm sorry for being down on humans as a whole.
That was wrong of me. I'll make some human friends so I can make a fair judgment from now on!",1,Duplicate line.
0x1241ee,"アンテナのきが おかしくなって
しまった...
トリパむらのシンボルが...","The Antenna Tree's turned
all wonky!
The symbol of our beloved
Toulipa...!","The Antenna Tree's turned all wonky!
The symbol of our beloved Toulipa...!",1,
